,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC,avg_tasks
59,deberta-base,CLS+AVG_AVG-SENTEVAL,two-tokens,CLS+AVG,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-cls,87.31,91.42,96.11,90.93,92.42,94.6,74.61,89.62857142857145
60,deberta-base,CLS+AVG-NS_AVG-SENTEVAL,two-tokens,CLS+AVG-NS,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-cls,87.32,91.26,96.02,90.26,92.42,95.2,73.62,89.44285714285715
61,deberta-base,AVG+AVG-NS_AVG-SENTEVAL,two-tokens,AVG+AVG-NS,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-cls,87.18,91.1,95.87,90.18,92.53,95.0,74.72,89.51142857142858
62,deberta-base,CLS+AVG+AVG-NS_AVG-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,AVG-SENTEVAL,4,2304,12,0,,cnn_1d_default-cls,87.22,91.02,95.89,90.02,92.31,95.4,74.61,89.49571428571429
63,deberta-base,CLS_NLI,simple,CLS,NLI,4,768,12,0,,cnn_1d_default-cls,84.96,87.76,94.63,87.54,87.48,70.2,70.61,83.31142857142858
64,deberta-base,AVG_NLI,simple,AVG,NLI,4,768,12,0,,cnn_1d_default-cls,87.39,91.13,95.91,90.41,92.42,94.6,72.12,89.13999999999999
65,deberta-base,AVG-NS_NLI,simple-ns,AVG-NS,NLI,4,768,12,0,,cnn_1d_default-cls,87.17,90.68,95.82,90.16,92.31,94.8,72.06,89.0
66,deberta-base,CLS+AVG_NLI,two-tokens,CLS+AVG,NLI,4,1536,12,0,,cnn_1d_default-cls,87.33,91.02,95.92,90.53,92.04,95.2,72.46,89.21428571428571
67,deberta-base,CLS+AVG-NS_NLI,two-tokens,CLS+AVG-NS,NLI,4,1536,12,0,,cnn_1d_default-cls,87.37,90.65,96.0,90.21,92.2,95.8,72.99,89.31714285714284
68,deberta-base,AVG+AVG-NS_NLI,two-tokens,AVG+AVG-NS,NLI,4,1536,12,0,,cnn_1d_default-cls,87.18,90.78,95.71,90.08,92.09,94.4,71.36,88.8
69,deberta-base,CLS+AVG+AVG-NS_NLI,three-tokens,CLS+AVG+AVG-NS,NLI,4,2304,12,0,,cnn_1d_default-cls,87.07,90.81,95.69,90.13,92.53,95.2,72.12,89.07857142857144
70,deberta-base,CLS_LOO-SENTEVAL-NLI,simple,CLS,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-cls,84.7,87.98,94.82,87.6,87.7,71.8,71.19,83.6842857142857
71,deberta-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-cls,87.22,91.34,96.07,90.77,92.48,94.6,74.03,89.50142857142858
72,deberta-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-cls,87.29,91.02,96.04,90.32,92.31,94.2,73.28,89.20857142857143
73,deberta-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-cls,87.27,91.39,96.12,90.79,92.31,95.4,73.97,89.60714285714286
74,deberta-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-cls,87.27,91.15,96.06,90.24,92.42,95.2,73.45,89.39857142857144
75,deberta-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-cls,87.13,90.68,95.92,90.09,92.64,94.4,74.14,89.28571428571429
76,deberta-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,12,0,,cnn_1d_default-cls,87.24,90.92,95.99,90.15,92.75,94.6,73.91,89.36571428571428
77,deberta-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,12,0,,cnn_1d_default-cls,84.66,88.13,94.8,87.7,87.48,69.0,71.3,83.29571428571428
78,deberta-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,12,0,,cnn_1d_default-cls,87.29,91.18,95.97,90.74,92.59,94.4,73.91,89.44000000000001
79,deberta-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,12,0,,cnn_1d_default-cls,87.2,91.18,96.04,90.3,92.81,94.4,73.16,89.29857142857144
80,deberta-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,12,0,,cnn_1d_default-cls,87.4,91.52,96.11,90.77,92.59,94.8,74.55,89.67714285714284
81,deberta-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,12,0,,cnn_1d_default-cls,87.08,91.18,96.06,90.3,92.86,95.4,73.8,89.52571428571427
82,deberta-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,12,0,,cnn_1d_default-cls,87.11,90.89,96.0,90.12,92.7,94.6,72.93,89.19285714285714
83,deberta-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,12,0,,cnn_1d_default-cls,87.36,91.02,95.89,90.14,92.37,95.0,74.67,89.49285714285713
84,deberta-base,CLS_IN-TASK,simple,CLS,IN-TASK,4,768,12,0,,cnn_1d_default-avg,85.0,87.02,93.79,86.08,88.08,65.8,70.9,82.38142857142857
85,deberta-base,AVG_IN-TASK,simple,AVG,IN-TASK,4,768,12,0,,cnn_1d_default-avg,87.41,91.36,96.06,90.79,92.48,95.8,76.81,90.10142857142856
86,deberta-base,AVG-NS_IN-TASK,simple-ns,AVG-NS,IN-TASK,4,768,12,0,,cnn_1d_default-avg,87.42,91.23,96.07,90.24,92.7,95.8,76.06,89.93142857142857
87,deberta-base,CLS+AVG_IN-TASK,two-tokens,CLS+AVG,IN-TASK,4,1536,12,0,,cnn_1d_default-avg,87.48,91.39,96.04,90.88,92.48,96.0,75.59,89.98
88,deberta-base,CLS+AVG-NS_IN-TASK,two-tokens,CLS+AVG-NS,IN-TASK,4,1536,12,0,,cnn_1d_default-avg,87.32,91.21,96.02,90.32,92.53,96.0,76.12,89.93142857142857
89,deberta-base,AVG+AVG-NS_IN-TASK,two-tokens,AVG+AVG-NS,IN-TASK,4,1536,12,0,,cnn_1d_default-avg,87.11,91.13,95.96,90.11,92.37,96.0,75.19,89.6957142857143
90,deberta-base,CLS+AVG+AVG-NS_IN-TASK,three-tokens,CLS+AVG+AVG-NS,IN-TASK,4,2304,12,0,,cnn_1d_default-avg,87.14,91.13,95.93,90.1,92.53,95.6,76.35,89.82571428571428
91,deberta-base,CLS_LOO-SENTEVAL,simple,CLS,LOO-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,84.13,87.23,94.25,86.7,87.31,61.2,71.01,81.69000000000001
92,deberta-base,AVG_LOO-SENTEVAL,simple,AVG,LOO-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,86.84,91.39,96.05,90.77,91.93,96.0,75.42,89.77142857142857
93,deberta-base,AVG-NS_LOO-SENTEVAL,simple-ns,AVG-NS,LOO-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,86.87,91.18,95.98,90.29,92.37,96.2,76.12,89.85857142857144
94,deberta-base,CLS+AVG_LOO-SENTEVAL,two-tokens,CLS+AVG,LOO-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.93,91.39,96.06,90.79,91.98,96.2,76.81,90.02285714285715
95,deberta-base,CLS+AVG-NS_LOO-SENTEVAL,two-tokens,CLS+AVG-NS,LOO-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.86,91.23,96.01,90.3,92.2,96.2,76.64,89.92
96,deberta-base,AVG+AVG-NS_LOO-SENTEVAL,two-tokens,AVG+AVG-NS,LOO-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.84,90.94,95.92,90.17,92.2,95.8,76.17,89.72
97,deberta-base,CLS+AVG+AVG-NS_LOO-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL,4,2304,12,0,,cnn_1d_default-avg,86.8,91.02,95.9,90.08,92.26,95.4,76.58,89.72000000000001
98,deberta-base,CLS_AVG-SENTEVAL,simple,CLS,AVG-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,84.19,87.55,94.21,86.96,87.04,61.6,71.01,81.79428571428572
99,deberta-base,AVG_AVG-SENTEVAL,simple,AVG,AVG-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,87.0,91.39,96.08,90.82,91.98,96.0,76.29,89.93714285714285
100,deberta-base,AVG-NS_AVG-SENTEVAL,simple-ns,AVG-NS,AVG-SENTEVAL,4,768,12,0,,cnn_1d_default-avg,86.85,91.18,95.97,90.31,92.42,95.8,76.29,89.83142857142856
101,deberta-base,CLS+AVG_AVG-SENTEVAL,two-tokens,CLS+AVG,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.9,91.44,96.07,90.82,91.82,96.2,77.39,90.09142857142857
102,deberta-base,CLS+AVG-NS_AVG-SENTEVAL,two-tokens,CLS+AVG-NS,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.94,91.26,96.01,90.22,92.15,96.0,76.52,89.87142857142855
103,deberta-base,AVG+AVG-NS_AVG-SENTEVAL,two-tokens,AVG+AVG-NS,AVG-SENTEVAL,4,1536,12,0,,cnn_1d_default-avg,86.72,90.94,95.95,90.04,92.15,95.6,76.17,89.65285714285714
104,deberta-base,CLS+AVG+AVG-NS_AVG-SENTEVAL,three-tokens,CLS+AVG+AVG-NS,AVG-SENTEVAL,4,2304,12,0,,cnn_1d_default-avg,86.79,90.81,95.94,90.15,92.04,95.6,76.64,89.71000000000001
105,deberta-base,CLS_NLI,simple,CLS,NLI,4,768,12,0,,cnn_1d_default-avg,85.28,88.29,94.6,87.27,88.08,70.0,71.42,83.56285714285714
106,deberta-base,AVG_NLI,simple,AVG,NLI,4,768,12,0,,cnn_1d_default-avg,87.81,92.03,95.92,89.83,92.26,95.2,73.74,89.54142857142857
107,deberta-base,AVG-NS_NLI,simple-ns,AVG-NS,NLI,4,768,12,0,,cnn_1d_default-avg,87.72,91.55,95.82,89.5,92.09,95.0,74.26,89.41999999999999
108,deberta-base,CLS+AVG_NLI,two-tokens,CLS+AVG,NLI,4,1536,12,0,,cnn_1d_default-avg,87.8,91.97,95.95,89.85,92.31,94.6,75.48,89.70857142857142
109,deberta-base,CLS+AVG-NS_NLI,two-tokens,CLS+AVG-NS,NLI,4,1536,12,0,,cnn_1d_default-avg,87.69,91.74,95.85,89.4,92.04,95.2,74.26,89.4542857142857
110,deberta-base,AVG+AVG-NS_NLI,two-tokens,AVG+AVG-NS,NLI,4,1536,12,0,,cnn_1d_default-avg,87.52,91.42,95.75,89.7,92.48,95.0,73.74,89.37285714285714
111,deberta-base,CLS+AVG+AVG-NS_NLI,three-tokens,CLS+AVG+AVG-NS,NLI,4,2304,12,0,,cnn_1d_default-avg,87.53,91.68,95.75,89.82,92.26,94.6,74.67,89.47285714285714
112,deberta-base,CLS_LOO-SENTEVAL-NLI,simple,CLS,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-avg,84.26,87.37,94.27,87.09,88.36,62.0,70.67,82.00285714285714
113,deberta-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-avg,87.32,91.6,96.09,90.81,92.04,95.8,76.35,90.00142857142858
114,deberta-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,12,0,,cnn_1d_default-avg,87.17,91.6,96.03,90.42,92.64,96.2,75.77,89.97571428571428
115,deberta-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-avg,87.12,91.55,96.08,90.81,91.87,96.0,76.7,90.01857142857145
116,deberta-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-avg,87.11,91.44,96.13,90.36,92.53,96.2,75.54,89.90142857142858
117,deberta-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,,cnn_1d_default-avg,86.9,91.28,95.89,90.16,92.15,95.4,75.77,89.64999999999999
118,deberta-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,12,0,,cnn_1d_default-avg,86.87,91.28,95.92,90.21,92.2,95.8,76.75,89.86142857142856
119,deberta-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,12,0,,cnn_1d_default-avg,84.69,87.63,94.4,87.01,87.42,64.2,71.19,82.36285714285714
120,deberta-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,12,0,,cnn_1d_default-avg,87.28,91.55,96.1,90.77,92.04,96.2,76.35,90.04142857142857
121,deberta-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,12,0,,cnn_1d_default-avg,87.06,91.42,96.0,90.46,92.7,95.8,76.0,89.91999999999999
122,deberta-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,12,0,,cnn_1d_default-avg,87.17,91.55,96.04,90.8,92.09,96.0,76.64,90.04142857142857
123,deberta-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,12,0,,cnn_1d_default-avg,87.17,91.39,96.1,90.33,92.53,96.2,75.83,89.9357142857143
124,deberta-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,12,0,,cnn_1d_default-avg,86.94,91.18,95.95,90.26,92.04,95.2,76.52,89.72714285714287
125,deberta-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,12,0,,cnn_1d_default-avg,86.93,91.2,95.93,90.13,92.15,95.8,76.12,89.75142857142858
126,bert-base,CLS_IN-TASK,simple,CLS,IN-TASK,4,768,12,0,,dynamic_layer_weighted_sum-cls,82.42,87.26,96.07,88.52,87.1,91.6,70.14,86.15857142857143
127,bert-base,AVG_IN-TASK,simple,AVG,IN-TASK,4,768,12,0,,dynamic_layer_weighted_sum-cls,81.67,87.13,95.51,88.51,86.66,93.2,73.68,86.62285714285716
128,bert-base,AVG-NS_IN-TASK,simple-ns,AVG-NS,IN-TASK,4,768,12,0,,dynamic_layer_weighted_sum-cls,81.24,84.98,94.96,87.97,85.78,89.0,70.38,84.90142857142857
