,model,pooling,type_pooling,agg,layer,epochs,out_vec_size,qtd_layers,nhid,params,best_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC,avg_tasks
29,deberta-base,AVG_LOO-SENTEVAL-NLI,simple,AVG,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_sum-avg,87.3,91.25,96.09,90.66,92.2,89.14,77.55,89.16999999999999
30,deberta-base,AVG-NS_LOO-SENTEVAL-NLI,simple-ns,AVG-NS,LOO-SENTEVAL-NLI,4,768,12,0,None,dynamic_layer_weighted_sum-avg,87.24,91.04,96.04,90.09,91.74,89.23,76.5,88.84
31,deberta-base,CLS+AVG_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.31,91.28,96.15,90.67,92.32,88.88,76.72,89.04714285714286
32,deberta-base,CLS+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,CLS+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.19,91.04,96.08,90.13,91.51,89.07,76.23,88.75
33,deberta-base,AVG+AVG-NS_LOO-SENTEVAL-NLI,two-tokens,AVG+AVG-NS,LOO-SENTEVAL-NLI,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.01,90.77,95.91,89.92,92.2,88.83,76.27,88.70142857142856
34,deberta-base,CLS+AVG+AVG-NS_LOO-SENTEVAL-NLI,three-tokens,CLS+AVG+AVG-NS,LOO-SENTEVAL-NLI,4,2304,12,0,None,dynamic_layer_weighted_sum-avg,87.02,90.85,95.95,89.93,92.09,88.87,76.69,88.77142857142859
35,deberta-base,CLS_AVG-ALL,simple,CLS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_sum-avg,84.68,87.81,94.35,86.45,86.58,60.58,71.37,81.68857142857142
36,deberta-base,AVG_AVG-ALL,simple,AVG,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_sum-avg,87.32,91.26,96.1,90.67,92.32,89.44,77.33,89.20571428571428
37,deberta-base,AVG-NS_AVG-ALL,simple-ns,AVG-NS,AVG-ALL,4,768,12,0,None,dynamic_layer_weighted_sum-avg,87.26,91.0,96.05,90.11,91.74,89.31,76.54,88.85857142857142
38,deberta-base,CLS+AVG_AVG-ALL,two-tokens,CLS+AVG,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.37,91.23,96.15,90.68,92.2,89.2,76.69,89.07428571428571
39,deberta-base,CLS+AVG-NS_AVG-ALL,two-tokens,CLS+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.27,91.02,96.09,90.14,91.51,88.81,76.15,88.71285714285713
40,deberta-base,AVG+AVG-NS_AVG-ALL,two-tokens,AVG+AVG-NS,AVG-ALL,4,1536,12,0,None,dynamic_layer_weighted_sum-avg,87.05,90.77,95.92,89.97,91.86,89.1,76.4,88.72428571428573
41,deberta-base,CLS+AVG+AVG-NS_AVG-ALL,three-tokens,CLS+AVG+AVG-NS,AVG-ALL,4,2304,12,0,None,dynamic_layer_weighted_sum-avg,87.06,90.8,95.95,89.95,91.86,88.96,76.45,88.71857142857144
