model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,MR,CR,SUBJ,MPQA,SST2,TREC,MRPC
bert-base,CLS+AVG+AVG-NS_AVG-SENTEVAL,2304,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.12), 'acc': np.float64(82.16), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.09), 'acc': np.float64(86.54), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.88), 'acc': np.float64(95.89), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.46), 'acc': np.float64(87.45), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(88.19), 'acc': 87.64, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.19), 'acc': 94.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.95), 'acc': 73.57, 'f1': 80.98, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS_NLI,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.1), 'acc': np.float64(82.34), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.02), 'acc': np.float64(87.13), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.65), 'acc': np.float64(95.54), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.38), 'acc': np.float64(88.37), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.04), 'acc': 86.6, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.34), 'acc': 92.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.02), 'acc': 68.17, 'f1': 76.69, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG_NLI,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(81.87), 'acc': np.float64(82.17), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.97), 'acc': np.float64(87.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.54), 'acc': np.float64(95.51), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.54), 'acc': np.float64(88.54), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.12), 'acc': 86.55, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.75), 'acc': 94.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.09), 'acc': 72.46, 'f1': 80.1, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG-NS_NLI,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(81.1), 'acc': np.float64(81.36), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.0), 'acc': np.float64(85.96), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.16), 'acc': np.float64(95.15), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.38), 'acc': np.float64(87.58), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.21), 'acc': 86.05, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(86.12), 'acc': 91.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(70.9), 'acc': 70.09, 'f1': 78.48, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG_NLI,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.65), 'acc': np.float64(82.73), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.22), 'acc': np.float64(87.31), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.9), 'acc': np.float64(96.0), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.31), 'acc': np.float64(88.39), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 87.59, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(89.44), 'acc': 95.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.68), 'acc': 72.58, 'f1': 79.79, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG-NS_NLI,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.45), 'acc': np.float64(82.62), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.13), 'acc': np.float64(87.0), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.9), 'acc': np.float64(95.94), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.75), 'acc': np.float64(87.94), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.5), 'acc': 87.31, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(89.05), 'acc': 94.6, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.75), 'acc': 71.94, 'f1': 79.51, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG+AVG-NS_NLI,1536,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(81.66), 'acc': np.float64(81.96), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.75), 'acc': np.float64(87.15), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.43), 'acc': np.float64(95.44), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.84), 'acc': np.float64(87.99), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(85.67), 'acc': 86.27, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(88.08), 'acc': 94.4, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(73.16), 'acc': 71.71, 'f1': 79.41, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS+AVG+AVG-NS_NLI,2304,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.34), 'acc': np.float64(82.41), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.13), 'acc': np.float64(87.39), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.86), 'acc': np.float64(95.97), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(87.65), 'acc': np.float64(87.68), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.73), 'acc': 87.7, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(89.05), 'acc': 95.0, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.44), 'acc': 73.97, 'f1': 81.11, 'ndev': 4076, 'ntest': 1725}"
bert-base,CLS_LOO-SENTEVAL-NLI,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(82.24), 'acc': np.float64(81.98), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(87.09), 'acc': np.float64(87.28), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.82), 'acc': np.float64(95.84), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.48), 'acc': np.float64(88.31), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(87.61), 'acc': 87.2, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.47), 'acc': 92.2, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(71.15), 'acc': 71.36, 'f1': 79.72, 'ndev': 4076, 'ntest': 1725}"
bert-base,AVG_LOO-SENTEVAL-NLI,768,dynamic_layer_weighted_sum-cls,4,0,12,"{'devacc': np.float64(81.37), 'acc': np.float64(81.31), 'ndev': 10662, 'ntest': 10662}","{'devacc': np.float64(86.42), 'acc': np.float64(87.05), 'ndev': 3775, 'ntest': 3775}","{'devacc': np.float64(95.58), 'acc': np.float64(95.62), 'ndev': 10000, 'ntest': 10000}","{'devacc': np.float64(88.16), 'acc': np.float64(88.3), 'ndev': 10606, 'ntest': 10606}","{'devacc': np.float64(86.01), 'acc': 86.33, 'ndev': 872, 'ntest': 1821}","{'devacc': np.float64(87.07), 'acc': 92.8, 'ndev': 5452, 'ntest': 500}","{'devacc': np.float64(74.12), 'acc': 73.28, 'f1': 80.62, 'ndev': 4076, 'ntest': 1725}"
